id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_6,multimedia_type_12,multimedia_type_21,multimedia_type_5,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,orientation,conservationState,antiquity,parking,elevator,furnished,floor,hotWater,heating,Aire acondicionado,Calefacción,Parquet,Balcón,Lavadero,Terraza,Trastero,Cocina Office,Horno,Armarios,Suite - con baño,Z. Comunitaria,Electrodomésticos,Videoportero,Jardín Privado,Patio,Cocina Equipada,Gres Cerámica,Puerta Blindada,Piscina comunitaria,Internet,Alarma,Baño de huéspedes,Muebles de diseño,Música ambiental,Domótica,Serv. portería,Nevera,Lavadora,Microondas,TV,Ascensor interior,Piscina,Zona Infantil,Zona Deportiva,Sauna,Jacuzzi,Gimnasio,Pista de Tenis,Energía Solar,Sistema Video vigilancia CCTV 24h,Cuarto lavado plancha,Cuarto para el servicio,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
181322932,2,5,False,False,False,INMOGRA PROMOTORA IMMOBILIARIA,"En venda casa a dosada al barri de la Teixonera, construïda l'any 1993. A 5 minuts de la parada de metro la Teixonera. En un dels carrers més tranquils.
La casa consta de 204?m² dividits en 4 plantes:
Planta principal ens trobem un rebedor, el saló-menjador amb sortida a la terrassa amb una barbacoa d'obra, la cuina amb mobles i un bany auxiliar.
1a planta: tenim 3 dormitoris grans, un d'ells tipus suite amb banyera i un altre lavabo complet.
2a planta: magnífica planta diàfana per convertir en estudi, sala de jocs, etc. Amb sortida a la terrassa amb vista al Tibidabo.
La propietat també consta d'una planta soterrani, totalment diàfana que es pot utilitzar com a espai lúdic, estudi, etc.

L'immoble disposa de terres de parquet, fusteria exterior d'alumini amb vidres de doble vidre climalite, calefacció de gas natural i aire condicionat.
Opció de dues places de pàrquing.

No dubtis a contactar amb Inmogra per rebre més informació de la casa.

TAMBÉ PODEU CONTACTAR AMB NOSALTRES A TRAVÉS DE WHATSAPP AL: 659458/091

En compliment de la llei 3/2917 del 13 de febrer de 2018 de l'CODI CIVIL DE CATALUNYA, pel qual s'aprova el Reglament d'Informació al Consumidor en la compravenda d'habitatges a Catalunya, s'informa el client que les despeses notarials, registrals i impostos que li siguin d'aplicació (ITP o IVA + AJD) i altres despeses inherents a la compravenda no estan inclosos en el preu.",1,1,647500,0,0,Carrer de Rossell,08035,False,2023-12-11T14:08:01.36,4,90.0,4,18.0,63,1.0,1.0,,,4,3,204,4,2,1,1,2,6,9,0,Noroeste,Muy bien,30 a 50 años,,,0.0,4ª planta,Gas Natural,Gas Natural,1,,9,32,,10,,15,,2,18,,,,,,131,,84,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,La Teixonera,La Teixonera,724,9,8,232,376,8019,0,1149,334,0,41.422646,2.1466649
179271941,2,1,False,False,False,HOUSFY REAL ESTATE S.L.,"Perfecto piso en Sarrià-Sant Gervasi.   Finca construida en 1969. Dispone de ascensor. ITE aprobada.  Características:  - La vivienda tiene un total de 150 m² útiles con un balcón de 10 m². - Dispone de cinco dormitorios (cuatro de ellos dobles y tres exteriores) y cuatro baños completos. - Salón comedor de 50 m² con salida a balcón de 10 m². - La vivienda es totalmente exterior con muy buena luminosidad. - Cocina independiente office con muchas posibilidades. - La vivienda necesita una reforma integral. - Cuenta con un trastero.  - Incluye una plaza de aparcamiento grande para coche y dos motos.  We speak english, on parle français, parlem català.  AICAT número: 7922",1,1,845000,50000,0,"Carrer del Rosari, 16",08017,False,2023-09-27T13:19:54.253,5,139.0,5,29.0,37,1.0,,,,5,4,200,5,4,0,0,0,7,6,0,Sur,,50 a 70 años,2.0,1.0,1.0,1ª planta,,,,3,,32,,10,11,,,2,18,,,,,,131,,84,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Les Tres Torres,Les Tres Torres,724,9,8,232,376,8019,0,1143,287,1,41.396297,2.1294801
181627581,2,1,False,False,False,"LLEFIA REAL ESTATE, S.L.","¡MAGNIFICA OPORTUNIDAD EN LA ZONA!

Espectacular piso con un amplio balcón orientado al mar, en una ubicación privilegiada. Este encantador hogar cuenta con 3 dormitorios: 1 doble y 2 individuales, ofreciendo un espacio perfecto para toda la familia.

El luminoso salón comedor es el corazón del piso y se conecta de manera armoniosa con el amplio balcón, brindando un rincón perfecto para disfrutar de cenas al aire libre o relajarse. La cocina independiente, tipo office, añade funcionalidad al espacio.

La finca cuenta con ascensor, proporcionando comodidad y accesibilidad. La ubicación es inmejorable, a tan solo 2 minutos de las estaciones de metro L4 y el tranvía Besós. Además, la zona está bien conectada con líneas de autobuses, estaciones de Bicing y fácil acceso a las rondas.

Disfruta de la proximidad a la playa, a solo 15 minutos de distancia, y a los centros comerciales Diagonal Mar, Glòries y La Maquinista, que ofrecen una amplia variedad de opciones de ocio y compras.

*Impuestos, gastos de escrituración, honorarios de agencia y gastos hipotecarios (si aplican) no están incluidos en el precio. Consúltanos!",1,1,231000,0,0,Gran Via de Les Corts Catalanes,08020,False,2024-01-17T18:37:13.32,7,999.0,7,99.0,25,1.0,1.0,,,3,1,72,7,5,2,2,2,7,6,0,Sureste,Muy bien,50 a 70 años,,1.0,1.0,1ª planta,Electricidad,Electricidad,1,,,32,109,,,15,22,2,,,,,,,131,6,84,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,Provençals del Poblenou,Provençals del Poblenou,724,9,8,232,376,8019,0,1145,299,0,41.417953,2.2067676
181460219,2,6,False,False,False,DH AND PARTNERS SL,"Este espectacular ático a estrenar se encuentra ubicado en pleno centro del distrito de Galvany, Sarrià-Sant Gervasi. Cuenta. con una impresionante terraza directa desde el salón y habitaciones que ofrece vistas panorámicas inigualables de la ciudad. Con un total de 135 m2 útiles más otros adicionales gracias a su increíble terraza, este piso consta de tres amplias habitaciones: la principal tipo suite, otra doble y una tercera individual; todas ellas equipadas con armarios empotrados. Asimismo cuenta también con dos cuartos baños completos para mayor comodidad. La propiedad ha sido diseñada pensando hasta en los detalles más pequeños siendo totalmente automatizada mediante domótica garantizando así máximo confort al alcance del propietario además todo completamente amueblado lo que le da un toque moderno e innovador junto al estilo vanguardista presente por toda la vivienda gracias a sus acabados y materiales premium como las carpinterías exteriores o interiores. El aire condicionado/calefacción aseguran esta sensación durante todo el año mientras dispone cómodamente tanto parking propio, cómo trastero incluido dentro del precio ya establecido. Todo esto hace posible disfrutar sin límites no sólo visitas maravillosas sino también momentos especiales bajo sol relajantes tardes tumbandose junto su propia piscina haciendo realidad aquello llevaba soñándolo por años.

*En cumplimiento de la ley 32917 del 13 de febrero de 2018 del CÓDIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio.",1,1,1263000,0,0,Carrer D'aribau,08006,False,2023-12-29T01:48:05.877,4,74.0,3,12.0,35,,1.0,,,3,2,145,4,5,2,2,1,4,14,0,Sureste,Casi nuevo,10 a 20 años,1.0,1.0,,9ª planta,Electricidad,Electricidad,1,,9,32,,10,,15,22,2,18,,21,,,,131,6,84,94,52,77,,,,,28,25,23,24,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi- Galvany,Sant Gervasi- Galvany,724,9,8,232,376,8019,0,1143,285,0,41.39801,2.1473956
176375184,2,1,False,False,False,"Kumai 2018, S.L","OASIS EN EL BARRIO GÓTICO CON ZONA COMUNITARIA Y PISCINA. Piso de unos 110 m2 totalmente reformado en el Born, a escasos metros de la basílica de Santa Maria del Mar, en una finca del 1900 completamente rehabilitada con mucho gusto y excelentes acabados.
La propiedad consta de dos habitaciones, dos baños completos, aseo de cortesía y un gran salón con cocina americana que da salida a un balcón con vistas al espectacular jardín vertical que aporta luz natural a todo el piso.
La preciosa reforma realizada en esta vivienda, toda con materiales de las mejores calidades, ha permitido crear espacios amplios y bien diferenciados.
El edificio cuenta con una zona comunitaria en su azotea con una pequeña piscina, vestuario con ducha, y una zona de barbacoa y chill-out con mucho encanto.
Piso en tercera planta real con ascensor.",1,1,700000,100000,0,Carrer Dels Mirallers,08003,False,2023-01-11T16:56:17.84,3,52.0,3,128.0,31,1.0,1.0,,,2,2,110,3,5,1,1,1,9,8,0,Sureste,Casi nuevo,+ 100 años,,1.0,1.0,3ª planta,Gas Natural,Gas Natural,1,,9,32,,,,15,22,2,18,12,21,,,16,131,,84,94,52,,,,,79,,25,23,24,29,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,"Sant Pere, Sta. Caterina i la Ribera","Sant Pere, Sta. Caterina i la Ribera",724,9,8,232,376,8019,0,1152,347,0,41.38398,2.1810603
181344169,2,1,False,False,False,"ALVA INVER PROMO, S.L.","¡Bienvenidos a este piso singular en venta en la calle Petritxol!

Ubicado en la planta principal de una finca catalogada y rehabilitada, este inmueble se encuentra al lado de Les Rambles, el Gran Teatre del Liceu y la Catedral, en pleno centro del Barri Gòtic. Además, está a solo 15 minutos caminando de la playa de la Barceloneta.

La zona peatonal cuenta con todos los equipamientos y servicios necesarios, como transporte público (metro y bus), centros escolares, de salud, comercios y mucho más. La superficie de 130m2, con una altura de 4,20?m y altillos de 2,10?m, ofrece una superficie útil de 177?m2, distribuidos en 5 habitaciones (2 dobles y 3 individuales), 2 amplios salones, 1 aseo, 1 baño completo, cocina con zona de lavadero, varias salas polivalentes, trasteros, tres patios interiores y dos balcones a la calle.

El piso está en buen estado de conservación y listo para entrar a vivir, con un precioso suelo de parquet antiguo restaurado, puertas correderas y elementos arquitectónicos del siglo XVIII y XIX. Además, cuenta con una terraza comunitaria con magníficas vistas a toda la ciudad y a los tejados del casco antiguo. El edificio de cuatro plantas tiene tres vecinos por planta y este piso se encuentra en la planta 1, sin ascensor.

¡No pierdas la oportunidad de vivir en este encantador piso en una de las zonas más atractivas de Barcelona!",1,1,535000,0,0,"Carrer de Petritxol, 10",08002,False,2023-12-13T12:28:26.41,7,441.0,7,92.0,39,,,,,5,2,177,7,0,0,1,1,9,3,0,,Casi nuevo,+ 100 años,,,,Bajos,,Gas Natural,1,,,32,109,10,11,,22,2,,12,21,,,,131,,,,,,,,,,,25,23,24,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,Barri Gòtic,Barri Gòtic,724,9,8,232,376,8019,0,1152,350,1,41.38281,2.17294
176875545,2,1,False,False,False,"ALVA INVER PROMO, S.L.","Les presentamos una propiedad única, con gran potencial, exterior, para aquellos compradores que buscan la esencia del patrimonio inmobiliario y arquitectónico barcelonés. 

En finca clásica del año 1.900 en L’Eixample, le ofrecemos esta espaciosa propiedad con características propias de viviendas de la zona. La vivienda dispone de unos 58 m² construidos distribuidos en un pequeño recibidor, 2 dormitorios de los cuales 1 es doble, un espacio sin ventilación directa, fantástico para almacenaje; cocina y luminoso salón comedor de unos 18m2 orientado al exterior. 

Una vivienda ideal para alguien que busque un pequeño espacio en el corazón de una de las zonas de la ciudad de Barcelona más solicitadas.",1,1,259000,6000,0,"Carrer de Muntaner, 26",08011,False,2023-02-21T12:29:05.953,5,136.0,5,25.0,20,,1.0,,,2,1,60,5,0,0,0,1,9,9,0,,Casi nuevo,+ 100 años,,,1.0,4ª planta,,,1,,9,,,,,,22,2,,,21,,,,131,,,,,,,,,,,25,23,24,29,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,1,41.38537,2.16123
178281946,2,1,False,False,False,FINQUES BOU,"Se trata de un inmueble del 1900 y como cualquier piso típico del Eixample y de esa época, tiene un formato rectangular con entrada en el centro del inmueble, lo que permite definir muy bien la zona de día y la zona de noche. Pero lo más interesante es que se encuentra en escondido en un pequeño pasaje con acceso privado a los vecinos del mismo. Las casas son pequeñas, es decir con pocas plantas, pero las viviendas no lo son. De hecho, este inmueble tiene 143 m2 más una gran terraza de 40 m2, perfecta para disfrutarla, A pesar de tratarse de un principal es un piso muy luminoso puesto que los inmuebles vecinos también son bajos y no se puede aumentar el volumen de los inmuebles colindantes. Dos de las habitaciones tienen salida al balcón que da a la calle y la otra tiene acceso a un patio interior con grandes plantas que proporcionan una privacidad muy interesante a la vez que nos dan la sensación de vivir en una casa aislada.
Consta de tres dormitorios y dos cuartos de baño completos, una zona de aguas para instalar lavadora, secador y artículos de limpieza y plancha. El salón tiene unas medidas muy interesantes y tiene acceso a la terraza que dispone de instalación eléctrica y de agua.
Los acabados de la reforma son de muy alta calidad y han sido pensados todos los detalles: Un aparato descalcificador para el agua de toda la casa, aire acondicionado por conductos, suelo radiante, armarios empotrados en los dormitorios y en las zonas comunes, ventanas de aluminio con doble ",1,1,950000,0,0,"Passatge de Valeri Serra, 19",08011,False,2023-06-22T18:17:18.513,7,999.0,7,999.0,21,1.0,,,,3,2,133,7,0,0,1,1,9,4,0,,Casi nuevo,+ 100 años,,,1.0,Entresuelo,,Gas Natural,1,,9,,,10,,15,22,2,,,,,,,131,6,84,,,,,,,,,,23,24,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,1,41.38557,2.15959
165160169,2,1,False,False,False,BARCELONA INTERNATIONAL,"BONITO PISO  DE 83M2 MUY LUMINOSO EXTERIOR EN CALLE COMTAL MUY CERCA DE PLAZA CATALUNYA Y VÍA LAYETANA.

PISO  MUY BONITO Y REFORMADO  EN LA ENCANTADORA CALLE COMTAL. 

EL PISO TIENE DOS HABITACIONES DOBLES UNA CON  LUZ NATURAL Y LA OTRA HABITACIÓN  A PATIO INTERIOR. 

SALON COMEDOR MUY LUMINOSO. COCINA OFFICE REFORMADA Y ABIERTA CON MUCHA LUZ NATURAL. 

CARACTERÍSTICAS:

- 2 HABITACIONES 
- 1 BAÑO
- COCINA ABIERTA 
- LAVADERO
",1,1,408000,42000,0,"Carrer Comtal, 28",08002,False,2022-10-11T11:43:37.333,5,198.0,5,33.0,19,,,,,2,1,83,5,0,1,1,1,7,9,0,,Casi nuevo,50 a 70 años,,1.0,,4ª planta,Gas Natural,Gas Natural,,,9,,109,,,15,22,,,,,,,,131,,,,,,,,,,,25,23,24,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,Barri Gòtic,Barri Gòtic,724,9,8,232,376,8019,0,1152,350,1,41.38668,2.17377
179582377,2,1,False,False,False,,"Vivienda totalmente reformada, a estrenar. Amplio espacio que engloba entrada, salón comedor y cocina abierta. Dos habitaciones suite, la principal con amplia ventana a calle peatonal, muy tranquila. La segunda a patio interior de uso privado. Climatización por conductos AACC friocalor. Carpintería exterior con doble vidrio. Persianas motorizadas
Zona Vía Augusta-Plaza Molina
De particular a particular. Agencias abstenerse",1,1,460000,0,0,"Carrer D'oliana, 5",08006,False,2023-10-26T19:48:41.807,4,18.0,5,105.0,13,,,,,2,2,63,4,1,0,0,8,1,0,0,Norte,Reformado,Menos de 1 año,,1.0,,,,,1,3,9,,,,11,,,2,18,,21,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi- Galvany,Sant Gervasi- Galvany,724,9,8,232,376,8019,0,1143,285,1,41.39838,2.147309
179650535,2,1,False,False,False,Jose Manuel,"VENTA PRIVADA, ABSTENERSE INMOBILIARIAS. PLAZA DE PARKING INCLUIDA EN EL PRECIO. Se vende piso seminuevo en ultima altura de finca con 5 plantas, dispone de 72m2 construidos (69 m2 útiles), distribuidos en 2 habitaciones dobles, un baño completo con 4 piezas, gran salón comedor con salida a balcón y cocina office con salida a lavadero. Dispone de calefacción por gas natural, aire acondicionado con bomba de calor en salón y habitaciones, puertas de haya, armarios empotrados en las 2 habitaciones, ventanas climalit con toldos en todas ellas, puerta blindada y ascensor con el que se accede al parking que esta situado en la misma finca. Listo para entrar a vivir.",1,1,329000,0,0,"Carrer de Deià, 9",08016,False,2023-11-03T11:17:07.497,4,60.0,3,13.0,30,,,,,2,1,72,4,4,0,0,1,4,0,0,Sur,Casi nuevo,10 a 20 años,2.0,1.0,1.0,,,,1,3,,32,109,,,15,22,2,,12,21,81,,,,,84,,,,,,,,,25,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Nou Barris,Porta,Porta,724,9,8,232,376,8019,0,1147,319,1,41.432884,2.176827
177617818,2,1,False,False,False,HOUSFY REAL ESTATE S.L.,"Homy Capital tiene en su cartera activa este inmueble en Sant Andreu, Barcelona.   El inmueble de 96m², se encuentra en una primera planta real. Está distribuido salón comedor con cocina americana y acceso a balcón, 2 habitaciones; 1 habitación doble en suite con baño completo y plato de ducha, 1 habitación individual, 1 baño completos con plato de ducha y galería abierta con zona de lavado. Está equipado con suelo de gres en el baño y la galería y parquet en el resto de las estancias, carpintería de aluminio, puertas de madera, 2 splits de aire acondicionado en salón y habitación doble.  La finca de 1930, está ubicada próxima a zonas verdes, escuelas, comercios y muy buena comunicación tanto en transportes públicos como en transporte propio.  Posibilidad de asesoramiento con bróker financiero gratuito. Pregúntanos sin compromiso.  Abstenerse agencias",1,1,289000,56000,0,"Calle las Navas de Tolosa, 292",08027,False,2023-04-28T14:21:06.61,5,200.0,5,42.0,32,2.0,,,,2,2,96,5,6,0,0,0,8,6,0,Suroeste,,70 a 100 años,,,0.0,1ª planta,,,1,,9,32,,,,,,,18,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,Navas,Navas,724,9,8,232,376,8019,0,1146,310,1,41.416405,2.1866395
181520678,2,1,False,False,False,Bruno,"SOLO CONTACTAR PARTICULARES por WHATSUP POR FAVOR!
Excelente piso a dos vientos de 110 m2. Reformado y para entrar. Dispone de 3 habitaciones (1 suite), armarios empotrados, 2 cuartos de baños completos. La cocina-office es amplia y dispone de todos los electrodomésticos. Además dispone de zona lavadero-tendedero. El salón comedor tiene salida a balcón amplio de 8m2. Se vende con plaza de parking en la misma finca para coche y moto con acceso directo desde ascensor al rellano de la casa. 
Los suelos son de parquet, calefacción individual gas naturas, aire acondicionado en todas estancias.
Muy buena zona, muy bien comunicada y con todos los servicios.
La finca dispone de conserje.",1,1,675000,0,0,"Carrer de Copèrnic, 7a",08021,False,2024-01-06T18:35:51.783,5,177.0,5,37.0,16,,,,,3,2,110,5,4,0,0,1,5,0,0,Sur,Casi nuevo,20 a 30 años,2.0,1.0,,,,,1,3,9,,109,10,,,,2,18,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi- Galvany,Sant Gervasi- Galvany,724,9,8,232,376,8019,0,1143,285,1,41.40005,2.1363738
181566478,2,1,False,False,False,LA CASA AGENCY NOU BARRIS,"La Casa Agency presenta muy buena oportunidad en una zona inmejorable de Zona Franca. 

Piso totalmente exterior de 78mt2 construidos y 67m2 útiles según catastro, distribuidos en: 
- Tres habitaciones, todas dobles 
- Un baño completo con bañera 
- Cocina independiente 
- Muy luminoso 
- Piso totalmente reformado para entrar a vivir 
- Orientación sud-este 
- Dispone de Aire Acondicionado con bomba de calor y pisos de porcelánico. - Electricidad con cable grueso con opción a poner radiadores 
- Dispone de 2 lavadoras y 1 secadora 
- Opción a parking desde la finca 

El precio del inmueble aquí expuesto no incluyen honorarios de agencia por intermediación inmobiliaria. Si desea saber el valor de su inmueble para vender también realizamos valoraciones GRATUITAS. Si desea comprar para invertir, nosotros también nos encargamos de acompañarlo desde el proceso de su compra hasta la búsqueda de inquilinos, seguro y gestión de su alquiler!",1,1,284000,0,0,Plaça de Les Matemàtiques,08038,False,2024-01-11T17:36:48.81,5,104.0,5,32.0,33,,,1.0,,3,1,77,5,5,2,2,1,7,8,0,Sureste,Casi nuevo,50 a 70 años,,1.0,1.0,3ª planta,Electricidad,Electricidad,1,,9,32,109,,,15,22,2,18,,21,,,,131,,84,,52,,,,,,,25,23,24,29,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,La Marina del Port,La Marina del Port,724,9,8,232,376,8019,0,1144,293,0,41.36521,2.1387143
181505114,2,1,False,False,False,Casa Sant Cugat Grup Immobiliari S.L.,"Bienvenido a la residencia exclusiva en la zona del Clot, Barcelona, este excepcional apartamento fusiona a la perfección el encanto tradicional con el confort moderno, ofreciendo un estilo de vida privilegiado en una de las áreas más codiciadas de la ciudad.

Situado estratégicamente para brindar a sus residentes una experiencia inigualable, cuenta con ventanas panorámicas que ofrecen vistas cautivadoras de la dinámica ciudad. La arquitectura tradicional se encuentra en armonía con techos abovedados catalanes, agregando un toque de autenticidad y distinción a cada unidad.
Además, podrás disfrutar de la serenidad y la belleza del entorno desde las terrazas comunitarias, las cuales brindan un espacio ideal para socializar, relajarse y deleitarse con vistas impresionantes al mar. El diseño integrado de aerotecnia garantiza una climatización óptima y eficiente, ofreciendo un ambiente interior perfectamente equilibrado en todas las estaciones del año, para que te sientas cómodo y relajado en tu hogar en todo momento.
La ubicación privilegiada de estos apartamentos te ofrece la combinación perfecta entre la tranquilidad residencial y la proximidad a la vibrante vida costera de Barcelona. Con acceso rápido y cómodo a la playa a tan solo 11 minutos en bicicleta, podrás disfrutar de la brisa marina y del ambiente playero en poco tiempo, agregando un valor excepcional a tu estilo de vida mediterráneo.
En resumen, estos apartamentos representan una oportunidad única para vivir en el corazón de Barcelona, en un entorno donde la tradición se encuentra con la modernidad, ofreciendo comodidad, elegancia y vistas panorámicas inigualables. ¡No dejes pasar la oportunidad de experimentar la vida en estos exclusivos apartamentos en la zona del Clot!",1,1,344200,0,0,Carrer de las Navas de Tolosa,08027,False,2024-01-04T09:23:27.717,1,43.0,1,123.0,24,1.0,1.0,,,1,2,72,1,4,2,2,2,1,9,0,Sur,Muy bien,Menos de 1 año,,1.0,,4ª planta,Electricidad,Electricidad,1,,9,,,,,15,22,2,,12,21,,,,131,,84,,,,,,,,28,25,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,Navas,Navas,724,9,8,232,376,8019,0,1146,310,0,41.414974,2.1879723
181491821,2,1,False,False,False,Casa Sant Cugat Grup Immobiliari S.L.,"Bienvenido a la residencia exclusiva en la zona del Clot, Barcelona, este excepcional apartamento fusiona a la perfección el encanto tradicional con el confort moderno, ofreciendo un estilo de vida privilegiado en una de las áreas más codiciadas de la ciudad.

Situado estratégicamente para brindar a sus residentes una experiencia inigualable, cuenta con ventanas panorámicas que ofrecen vistas cautivadoras de la dinámica ciudad. La arquitectura tradicional se encuentra en armonía con techos abovedados catalanes, agregando un toque de autenticidad y distinción a cada unidad.
Además, podrás disfrutar de la serenidad y la belleza del entorno desde las terrazas comunitarias, las cuales brindan un espacio ideal para socializar, relajarse y deleitarse con vistas impresionantes al mar. El diseño integrado de aerotecnia garantiza una climatización óptima y eficiente, ofreciendo un ambiente interior perfectamente equilibrado en todas las estaciones del año, para que te sientas cómodo y relajado en tu hogar en todo momento.
La ubicación privilegiada de estos apartamentos te ofrece la combinación perfecta entre la tranquilidad residencial y la proximidad a la vibrante vida costera de Barcelona. Con acceso rápido y cómodo a la playa a tan solo 11 minutos en bicicleta, podrás disfrutar de la brisa marina y del ambiente playero en poco tiempo, agregando un valor excepcional a tu estilo de vida mediterráneo.
En resumen, estos apartamentos representan una oportunidad única para vivir en el corazón de Barcelona, en un entorno donde la tradición se encuentra con la modernidad, ofreciendo comodidad, elegancia y vistas panorámicas inigualables. ¡No dejes pasar la oportunidad de experimentar la vida en estos exclusivos apartamentos en la zona del Clot!",1,1,428500,0,0,Carrer de las Navas de Tolosa,08027,False,2024-01-03T18:34:11.633,1,43.0,1,123.0,25,1.0,1.0,,,3,2,91,1,4,2,2,2,1,9,0,Sur,Muy bien,Menos de 1 año,,1.0,,4ª planta,Electricidad,Electricidad,1,,9,,,,,15,22,2,18,12,21,,,,131,,84,,,,,,,,28,25,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,Navas,Navas,724,9,8,232,376,8019,0,1146,310,0,41.41469,2.1878748
181196704,2,52,False,False,False,SANCHEZ PULIDO ROSALIA,"Sant Gervasi-Galvany, Barcelona! Este encantador piso en venta te ofrece una distribución perfecta con un amplio salón-comedor y una moderna cocina abierta. Además, cuenta con un acogedor dormitorio con un armario espacioso y un baño completo. 

Disfruta del confort en invierno con calefacción de radiadores y ventiladores decorativos en el techo en el verano. La cocina está equipada con electrodomésticos.

La finca es clásica y señorial, con un hermoso jardín en la entrada que le da un toque de elegancia. Además, la ubicación es inmejorable, ya que se encuentra cerca de transporte público, colegios y servicios. 

Entreplanta - Sin escaleras y la finca dispone de ascensor.",1,1,480000,0,0,"Carrer Dels Madrazo, 51",08006,False,2023-11-25T19:12:02.587,5,177.0,5,37.0,10,,,,,1,1,52,5,1,2,2,2,8,0,0,Norte,Muy bien,70 a 100 años,,1.0,,,Electricidad,Electricidad,,,9,,,,,15,22,2,,,,,,,131,,84,,52,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi- Galvany,Sant Gervasi- Galvany,724,9,8,232,376,8019,0,1143,285,1,41.3998,2.14834
